Bench,Mode,Frequency,Prefetch,Wait states,Energy,Duration,Energy (IT adjusted),Duration (IT adjusted),HW Cycles (IT adjusted),Avg power,Avg current,Avg voltage,Benchmark,Executed insns (no MULS),MULS insns,Taken branches,RAM data reads,RAM insn reads,RAM writes,Flash data reads,Flash insn reads,Flash writes,BL insns,BL word-aligned,PUSH/POP PC/LR
sglib-arrayquicksort,0,20000000,1,0,0.0716124002,3.65042,0.0716124002,3.65042,73008400,0.0196175966,0.0064437184,3.0444792818,sglib-arrayquicksort,48320521,0,6635521,6144000,0,5320704,110593,27193348,0,8193,0,4096
sglib-dllist,0,20000000,1,0,0.2993009710,15.74492,0.2993009710,15.74492,314898400,0.0190093669,0.0062435405,3.0446585691,sglib-dllist,174730376,0,34684804,37396453,0,25288724,2662414,99606030,0,4128775,2875398,2068483
sglib-hashtable,0,20000000,1,0,0.2723890968,14.57124,0.2723890968,14.57124,291424800,0.0186936157,0.0061393225,3.0449154256,sglib-hashtable,147143984,0,31141788,36007919,0,31014934,2658318,90488428,0,8564743,4435974,4460547
sglib-listinsertsort,0,20000000,1,0,0.3282501984,16.99477,0.3282501984,16.99477,339895400,0.0193147811,0.0063440307,3.0445708756,sglib-listinsertsort,182684730,0,35475321,53907424,0,23179283,2637838,114871779,0,4493319,2453510,2867203
sglib-listsort,0,20000000,1,0,0.2393744671,12.54851,0.2393744671,12.54851,250970200,0.0190759267,0.0062654816,3.0446144562,sglib-listsort,142494856,0,27049860,28729317,0,18653204,2662414,86978062,0,3284999,1638406,1642499
sglib-queue,0,20000000,1,0,0.1333945399,7.01524,0.1333945399,7.01524,140304800,0.0190149575,0.0062450503,3.0448245415,sglib-queue,100053001,0,9867265,13426688,0,6590464,8193,55894020,0,827393,0,4096
sglib-rbtree,0,20000000,1,0,0.5768359192,30.18416,0.5768359192,30.18416,603683200,0.0191105486,0.0062766226,3.0447275558,sglib-rbtree,312859712,0,56242041,101928928,0,55095315,5120014,184684006,0,9834503,6033414,7782403
slre,0,20000000,1,0,0.2362281017,12.16383,0.2362281017,12.16383,2.43277e+08,0.0194205421,0.0063790935,3.0444200366,slre,130375689,0,27709441,26537984,0,16846848,7409665,81473540,0,4825089,2555904,2428928
sqrt,0,20000000,1,0,12.2876822038,632.47621,12.2876822038,632.47621,12649524200,0.0194278964,0.0063878258,3.0413988704,sqrt,9138057225,96550912,996339713,561233920,0,546775040,135700481,5142159364,0,127401985,40456192,79728640
st,0,20000000,1,0,3.0799909478,157.72248,3.0799909478,157.72248,3154449600,0.0195279130,0.0064220971,3.0407414092,st,2362494985,43728896,206438401,129507328,0,120762368,56872961,1307758596,0,22945793,15421440,12427264
statemate,0,20000000,1,0,0.0095446770,0.50622,0.0095446770,0.50622,10124400,0.0188548009,0.0061999235,3.0413423492,statemate,5095433,0,528385,1044480,0,1388544,1466369,2203652,0,53249,12288,40960
stb_perlin,0,20000000,1,0,5.4179449262,284.35650,5.4179449262,284.35650,5687130000,0.0190533544,0.0062666014,3.0404646246,stb_perlin,3802832905,44081152,406953985,428933120,0,408084480,89890817,2131066884,0,58757121,24043520,52801536
stringsearch1,0,20000000,1,0,0.0492046965,2.53872,0.0492046965,2.53872,50774400,0.0193816952,0.0063739183,3.0408550077,stringsearch1,33329161,4096,4440065,2551808,0,3461120,2588673,18878468,0,40961,8192,36864
strstr,0,20000000,1,0,0.0058368173,0.30342,0.0058368173,0.30342,6068400,0.0192365458,0.0063264285,3.0409937373,strstr,3661833,0,540673,315392,0,327680,618497,2117636,0,40961,32768,36864
tarai,0,20000000,1,0,0.0029688538,0.16693,0.0029688538,0.16693,3338600,0.0177846673,0.0058466480,3.0425914146,tarai,1261577,0,249857,692224,0,700416,24577,765956,0,86017,73728,81920
trio-snprintf,0,20000000,1,0,0.0716431698,3.71480,0.0716431698,3.71480,74296000,0.0192858922,0.0063420773,3.0409712841,trio-snprintf,44568585,98304,6438913,7290880,0,7389184,724993,26021892,0,995329,581632,528384
trio-sscanf,0,20000000,1,0,0.0768165722,4.00003,0.0768165722,4.00003,80000600,0.0192039984,0.0063145342,3.0412596546,trio-sscanf,45806172,753664,6295624,8425477,0,9433294,1536076,26800466,0,966658,528385,671745
ud,0,20000000,1,0,0.0222941846,1.18361,0.0222941846,1.18361,23672200,0.0188356997,0.0061928177,3.0416283907,ud,14684169,708608,1765377,2891776,0,1105920,528385,8577028,0,196609,110592,81920
whetstone,0,20000000,1,0,17.1952124686,883.69538,17.1952124686,883.69538,17673907600,0.0194583029,0.0063983619,3.0411435353,whetstone,13426966537,303071232,1044733953,723636224,0,700985344,315977729,7385931780,0,101605377,52797440,56745984
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og-v3-v3,0,20000000,1,0,0.722838,33.6141,0.7142,33.2124,664248230,0.021504,0.00701201,3.06674,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Og,475809315,68949100,29592304,58608601,0,2836600,1401,296467209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os-v3-v3,0,20000000,1,0,0.652903,30.9546,0.645101,30.5847,611693850,0.0210922,0.00687617,3.06744,CE_Benchmark-CE-CONV-OPT1-x1-12-12-3-12-Os,360390311,18667100,35735403,130242601,0,32058800,1501,206366406,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og-v3-v3,0,20000000,1,0,0.108698,5.15278,0.107399,5.0912,101824085,0.021095,0.00687714,3.06743,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Og,66935115,10542700,4790304,13555201,0,1412600,1401,41695009,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os-v3-v3,0,20000000,1,0,0.105142,4.98921,0.103886,4.92959,98591778,0.0210739,0.00686973,3.06768,CE_Benchmark-CE-CONV-OPT1-x1-12-20-1-4-Os,60723711,1155100,5920003,19001201,0,6084400,1501,35629806,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og-v3-v3,0,20000000,1,0,0.399912,18.5374,0.395133,18.3159,366317561,0.0215732,0.00703359,3.06718,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Og,262772815,38190700,16314904,31984901,0,1412600,1401,163809309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os-v3-v3,0,20000000,1,0,0.364177,17.091,0.359825,16.8868,337735251,0.0213082,0.00694722,3.06716,CE_Benchmark-CE-CONV-OPT1-x1-12-20-3-4-Os,198956811,10371100,19746303,71990901,0,17604400,1501,113963506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og-v3-v3,0,20000000,1,0,1.58227,73.4052,1.56336,72.528,1450560157,0.0215552,0.00702754,3.06726,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Og,1061245015,159841900,59398104,111819701,0,1323000,1401,666127709,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os-v3-v3,0,20000000,1,0,1.29152,61.0307,1.27609,60.3014,1206027662,0.0211619,0.00689883,3.06746,CE_Benchmark-CE-CONV-OPT1-x1-20-4-9-4-Os,682929011,51843100,65077103,283070501,0,60372400,1501,380409106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og-v3-v3,0,20000000,1,0,0.0940625,4.31394,0.0929385,4.26239,85247768,0.0218043,0.00710827,3.06748,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Og,62439615,9467500,3457504,6541701,0,68600,1401,39230109,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os-v3-v3,0,20000000,1,0,0.0757038,3.5449,0.0747991,3.50254,70050768,0.0213557,0.00696174,3.06761,CE_Benchmark-CE-CONV-OPT1-x1-4-4-11-4-Os,39494011,3100700,3736903,16627701,0,3508400,1501,21925106,0,1001,501,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og-v3-v3,0,20000000,1,0,0.194853,8.99365,0.192525,8.88618,177723517,0.0216656,0.00706262,3.06765,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Og,128934215,18837100,7594704,14565901,0,542200,1401,80556309,0,1001,600,600
CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os-v3-v3,0,20000000,1,0,0.167368,7.86639,0.165368,7.77239,155447732,0.0212763,0.00693594,3.06754,CE_Benchmark-CE-CONV-OPT1-x1-4-4-5-36-Os,89707411,5769500,8723903,34837501,0,8001200,1501,50608506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og-v3-v3,0,20000000,1,0,0.749796,35.4978,0.740836,35.0736,701472025,0.0211223,0.00688581,3.06752,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Og,513133915,68949100,29592304,58608601,0,2836500,1401,313055909,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os-v3-v3,0,20000000,1,0,0.907077,44.0002,0.896237,43.4744,869487952,0.0206153,0.00672089,3.06735,CE_Benchmark-CE-CONV-OPT2-x1-12-12-3-12-Os,561955511,18667100,29687403,182382601,0,48803600,1501,318612006,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og-v3-v3,0,20000000,1,0,0.114933,5.50164,0.11356,5.4359,108717908,0.0208908,0.00681025,3.06756,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Og,73846915,10542700,4790304,13555201,0,1412500,1401,43998909,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os-v3-v3,0,20000000,1,0,0.115824,5.59112,0.11444,5.52431,110486122,0.0207158,0.0067527,3.0678,CE_Benchmark-CE-CONV-OPT2-x1-12-20-1-4-Os,71233711,1155100,4825603,22557201,0,6136400,1501,40328206,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og-v3-v3,0,20000000,1,0,0.417148,19.5837,0.412163,19.3497,386993495,0.0213008,0.00694462,3.06724,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Og,283508615,38190700,16314904,31984901,0,1412500,1401,173025209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os-v3-v3,0,20000000,1,0,0.504539,24.3268,0.49851,24.0361,480721894,0.02074,0.00676157,3.06734,CE_Benchmark-CE-CONV-OPT2-x1-12-20-3-4-Os,310842811,10371100,16347903,100890901,0,26872400,1501,176261906,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og-v3-v3,0,20000000,1,0,1.60383,75.1412,1.58466,74.2433,1484865253,0.0213442,0.00695846,3.06738,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Og,1095804815,159841900,59398104,111819701,0,1322900,1401,682767609,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os-v3-v3,0,20000000,1,0,2.00401,96.326,1.98006,95.1749,1903498086,0.0208045,0.00678217,3.06753,CE_Benchmark-CE-CONV-OPT2-x1-20-4-9-4-Os,1221599011,51843100,59477103,403045701,0,111723600,1501,695568306,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og-v3-v3,0,20000000,1,0,0.0953405,4.39924,0.0942012,4.34667,86933381,0.0216721,0.00706482,3.06763,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Og,64129015,9467500,3457504,6541701,0,68500,1401,40049209,0,1001,600,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os-v3-v3,0,20000000,1,0,0.119183,5.64062,0.117759,5.57321,111464291,0.0211294,0.00688827,3.06746,CE_Benchmark-CE-CONV-OPT2-x1-4-4-11-4-Os,71476011,3100700,3461703,23623701,0,6584400,1501,40719506,0,1001,501,600
CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og-v3-v3,0,20000000,1,0,0.200922,9.34323,0.198521,9.23158,184631568,0.0215045,0.00701039,3.06753,CE_Benchmark-CE-CONV-OPT2-x1-4-4-5-36-Og,135846015,18837100,7594704,14565901,0,542100,1401,83781809,0,1001,600,600
